"","E","N","group","country","long","lat"
"6926",5543,1800,40,22,23.9556592638557,38.2739457641214
"6927",5548,1795,40,22,24.0024182434451,38.2211754165204
"6928",5551,1786,40,22,24.0192476173832,38.1360941775172
"6929",5555,1766,40,22,24.0267838306369,37.9514102370295
"6930",5560,1752,40,22,24.0566077569871,37.8184565571864
"6931",5561,1747,40,22,24.0584907021213,37.7722711634319
"6932",5561,1740,40,22,24.0455520354018,37.709930182417
"6933",5559,1736,40,22,24.0159263418934,37.6776156572199
"6934",5555,1735,40,22,23.9695917407529,37.6753161692616
"6935",5545,1744,40,22,23.8747362216195,37.771939764606
"6936",5530,1753,40,22,23.7238424093379,37.8765881277848
"6937",5515,1765,40,22,23.5779195038048,38.0077392912544
"6938",5511,1767,40,22,23.53676648543,38.0319770064319
"6939",5507,1766,40,22,23.4902176747251,38.0294505659361
"6940",5501,1760,40,22,23.4124034181949,37.985487781915
"6941",5482,1753,40,22,23.1875991706169,37.9529065428457
"6942",5473,1747,40,22,23.0765559767646,37.9133229418841
"6943",5470,1745,40,22,23.0395724243629,37.9000979840002
"6944",5470,1742,40,22,23.0344060204654,37.8733140934925
"6945",5474,1740,40,22,23.0756396940182,37.8492877512218
"6946",5481,1735,40,22,23.1451354566642,37.7938091212956
"6947",5482,1726,40,22,23.1407181348283,37.7119116329111
"6948",5488,1716,40,22,23.1902516036948,37.6133038833884
"6949",5494,1715,40,22,23.2552765412916,37.5950079885508
"6950",5502,1716,40,22,23.3460062105665,37.5913691497977
"6951",5506,1715,40,22,23.3887376765472,37.5761315567511
"6952",5508,1711,40,22,23.4039542630564,37.5372729238629
"6953",5513,1707,40,22,23.4524746137187,37.4936522177733
"6954",5516,1704,40,22,23.4805038784959,37.4621138081162
"6955",5517,1701,40,22,23.4863211081864,37.4337527937432
"6956",5497,1691,40,22,23.2470400854652,37.3760408580851
"6957",5493,1687,40,22,23.1957990949916,37.3465611080633
"6958",5490,1685,40,22,23.159111486129,37.3333633658006
"6959",5484,1687,40,22,23.0960042291226,37.3605247109071
"6960",5482,1695,40,22,23.0874665516165,37.4350780503095
"6961",5474,1698,40,22,23.0037301764532,37.4741982641658
"6962",5467,1701,40,22,22.9310230477382,37.5117188472905
"6963",5459,1702,40,22,22.8437561659004,37.5328286194392
"6964",5452,1706,40,22,22.7725844516476,37.5791653050056
"6965",5448,1701,40,22,22.7197292328156,37.5404936418838
"6966",5454,1685,40,22,22.7597785271811,37.3884303780337
"6967",5463,1675,40,22,22.8429372738685,37.2854302560816
"6968",5480,1647,40,22,22.9841299286821,37.0092093235991
"6969",5489,1631,40,22,23.0565298692114,36.8523446093745
"6970",5491,1622,40,22,23.0634555581243,36.7687954491528
"6971",5491,1608,40,22,23.0400682646376,36.6435978815005
"6972",5498,1598,40,22,23.1001984633219,36.54338076012
"6973",5504,1588,40,22,23.1492354269391,36.444666364593
"6974",5500,1588,40,22,23.1054363559963,36.4508509021959
"6975",5495,1591,40,22,23.055659306009,36.4853900652574
"6976",5487,1594,40,22,22.9729483057923,36.5244932702704
"6977",5471,1609,40,22,22.8220115449195,36.683021127848
"6978",5465,1619,40,22,22.7724147685037,36.7815516862836
"6979",5459,1619,40,22,22.7063712997764,36.7905624751882
"6980",5450,1616,40,22,22.602427464569,36.7771373731978
"6981",5443,1591,40,22,22.4853732410819,36.5636274774071
"6982",5445,1578,40,22,22.4866427329804,36.4442338659526
"6983",5439,1580,40,22,22.4240398746779,36.4709561614541
"6984",5433,1583,40,22,22.3629674545717,36.5065973485589
"6985",5432,1598,40,22,22.3756556424734,36.6424455180091
"6986",5431,1604,40,22,22.3741563915619,36.6976521244335
"6987",5415,1622,40,22,22.2263287636339,36.8821007832615
"6988",5409,1623,40,22,22.1617068368487,36.8996884524288
"6989",5405,1629,40,22,22.1269371809303,36.9591751643898
"6990",5399,1635,40,22,22.0700098810573,37.0214966471952
"6991",5393,1633,40,22,22.0005808061203,37.012094599218
"6992",5389,1629,40,22,21.9501943960863,36.9818970382786
"6993",5389,1619,40,22,21.9348099080317,36.8922608874001
"6994",5390,1609,40,22,21.930503995768,36.8012038339924
"6995",5387,1601,40,22,21.8852359902289,36.7336840629091
"6996",5371,1613,40,22,21.7270453241384,36.8635784572701
"6997",5354,1634,40,22,21.5707033504642,37.07529482438
"6998",5352,1647,40,22,21.5680250758817,37.1946186850692
"6999",5361,1661,40,22,21.6890413071315,37.3077877940744
"7000",5358,1669,40,22,21.6678789697,37.3836355092806
"7001",5347,1684,40,22,21.5682275488693,37.5331851425964
"7002",5332,1693,40,22,21.4145247090434,37.6342331032243
"7003",5324,1695,40,22,21.3282092445699,37.6629160892068
"7004",5318,1706,40,22,21.2775187312211,37.7695662388906
"7005",5310,1711,40,22,21.1954181350737,37.8250287770306
"7006",5304,1713,40,22,21.1311884792806,37.8508841985157
"7007",5302,1717,40,22,21.1146625107926,37.8893883137812
"7008",5304,1720,40,22,21.1414903059223,37.913660215898
"7009",5316,1734,40,22,21.2968910951887,38.0232525392421
"7010",5322,1754,40,22,21.3944833716205,38.1944229632464
"7011",5326,1755,40,22,21.4410065063004,38.1979776243356
"7012",5335,1752,40,22,21.5376332128205,38.1588705442423
"7013",5345,1755,40,22,21.6546919290755,38.1720176042441
"7014",5351,1767,40,22,21.7409115365667,38.2711462645356
"7015",5357,1774,40,22,21.8194989423792,38.3254330603069
"7016",5368,1775,40,22,21.944989830716,38.3189128653428
"7017",5396,1764,40,22,22.2422019306356,38.1804626512764
"7018",5424,1761,40,22,22.5516089325697,38.1125916008344
"7019",5438,1756,40,22,22.7001988711866,38.0470164419201
"7020",5447,1750,40,22,22.7908590053375,37.9798576354915
"7021",5452,1749,40,22,22.8451206044618,37.9633499601741
"7022",5458,1749,40,22,22.9122526770823,37.954216398622
"7023",5457,1754,40,22,22.9096100895065,38.0003910051655
"7024",5454,1759,40,22,22.8845633861812,38.0496121125748
"7025",5459,1762,40,22,22.9457265696274,38.0687633755141
"7026",5474,1765,40,22,23.1189777224492,38.0724297146641
"7027",5476,1768,40,22,23.1466187223779,38.0960945583038
"7028",5478,1772,40,22,23.1760321623907,38.1286718458685
"7029",5474,1776,40,22,23.1381744893657,38.1705826467926
"7030",5469,1778,40,22,23.0855615756904,38.1961804134827
"7031",5464,1777,40,22,23.0277032117959,38.194976921399
"7032",5460,1778,40,22,22.9845325488169,38.2100542387257
"7033",5455,1776,40,22,22.9249449007513,38.19986282363
"7034",5446,1778,40,22,22.8273052838102,38.2314238725889
"7035",5441,1780,40,22,22.7745395860672,38.2568523410413
"7036",5438,1783,40,22,22.7459252699432,38.2881691072775
"7037",5422,1786,40,22,22.5710031925931,38.3389244678343
"7038",5407,1794,40,22,22.4154206740152,38.4325725008696
"7039",5405,1788,40,22,22.3829139136625,38.3818924048964
"7040",5399,1784,40,22,22.3087203071855,38.3549084845829
"7041",5391,1782,40,22,22.2153383429742,38.3486379140189
"7042",5368,1785,40,22,21.9609884119234,38.4083710785949
"7043",5355,1778,40,22,21.8032823006193,38.3640248027542
"7044",5347,1775,40,22,21.708391425174,38.3483059631485
"7045",5341,1774,40,22,21.6392015283979,38.3476443571619
"7046",5334,1771,40,22,21.5556501184923,38.3303927017128
"7047",5326,1768,40,22,21.4608762931991,38.3144231891046
"7048",5318,1777,40,22,21.3844195735835,38.405850374674
"7049",5314,1784,40,22,21.3499288674498,38.4739317367938
"7050",5312,1785,40,22,21.3288553449003,38.4855740524039
"7051",5312,1778,40,22,21.3182182206752,38.4228711394565
"7052",5311,1772,40,22,21.2978423622994,38.370458628999
"7053",5301,1767,40,22,21.177531510757,38.3389594369475
"7054",5294,1771,40,22,21.1045260011365,38.384040700934
"7055",5288,1783,40,22,21.0545888861404,38.4994619334693
"7056",5280,1799,40,22,20.9877820382601,38.6532982697571
"7057",5268,1810,40,22,20.8679159110441,38.7674217275338
"7058",5259,1813,40,22,20.7700986773366,38.8058522718716
"7059",5257,1820,40,22,20.7575842509763,38.8711517491062
"7060",5257,1826,40,22,20.7663556498138,38.9249317041168
"7061",5267,1829,40,22,20.8845846799857,38.9389825561013
"7062",5284,1825,40,22,21.0719994852077,38.8810220689901
"7063",5287,1827,40,22,21.1091214480456,38.8949925106219
"7064",5290,1830,40,22,21.1477746598509,38.917903652643
"7065",5288,1836,40,22,21.1341077717216,38.9742781659172
"7066",5285,1841,40,22,21.1075162513097,39.023010298021
"7067",5281,1841,40,22,21.0619429485373,39.0282677485979
"7068",5278,1840,40,22,21.026255761408,39.0232399459154
"7069",5268,1840,40,22,20.9122981827404,39.0362472947775
"7070",5256,1835,40,22,20.7681555015295,39.0068705306347
"7071",5250,1837,40,22,20.7026967147717,39.0324338644534
"7072",5248,1840,40,22,20.6842666821329,39.0618590831744
"7073",5237,1848,40,22,20.5703321032982,39.1474334688946
"7074",5226,1858,40,22,20.458989279423,39.2508020749104
"7075",5211,1864,40,22,20.2958134040489,39.323072216663
"7076",5199,1887,40,22,20.19058416441,39.5439062059907
"7077",5189,1896,40,22,20.0881762237265,39.6366535101084
"7078",5180,1902,40,22,19.9928611792842,39.701197287399
"7079",5182,1903,40,22,20.0173026951845,39.7077881808821
"7080",5185,1902,40,22,20.0504845126987,39.6952439661438
"7081",5192,1899,40,22,20.1269250900487,39.6599527688702
"7082",5198,1899,40,22,20.1960172849897,39.65271018306
"7083",5202,1902,40,22,20.2463341280918,39.6747481404598
"7084",5203,1905,40,22,20.2621237442109,39.7004221264489
"7085",5204,1909,40,22,20.2793556112806,39.7350556397174
"7086",5204,1914,40,22,20.2865059670923,39.7798695914349
"7087",5205,1916,40,22,20.3009080776914,39.796570973806
"7088",5210,1916,40,22,20.3585929623883,39.7904337761811
"7089",5211,1917,40,22,20.3715724804639,39.7981630511903
"7090",5211,1921,40,22,20.3773527936409,39.8340050473772
"7091",5207,1926,40,22,20.3383828422343,39.8837306766696
"7092",5203,1933,40,22,20.3022378472947,39.9513604033502
"7093",5203,1936,40,22,20.3065614429779,39.9782410436259
"7094",5205,1937,40,22,20.3311459080396,39.9847473792091
"7095",5209,1941,40,22,20.3832379675284,40.0156576137142
"7096",5210,1944,40,22,20.3991830549708,40.0412960504787
"7097",5214,1947,40,22,20.4498925635701,40.0632094991263
"7098",5220,1948,40,22,20.5208577676418,40.0646851139029
"7099",5226,1950,40,22,20.5933138080844,40.075062686531
"7100",5230,1955,40,22,20.6471102875979,40.1147765966537
"7101",5230,1959,40,22,20.6530953728934,40.1505847928518
"7102",5232,1970,40,22,20.6928266243608,40.2465063450246
"7103",5233,1975,40,22,20.711988248729,40.2899815456278
"7104",5235,1980,40,22,20.7428065576903,40.3321728980754
"7105",5236,1986,40,22,20.7635581504964,40.3845800789355
"7106",5238,1993,40,22,20.7975237476298,40.4446411012851
"7107",5244,1996,40,22,20.8720127391883,40.4637406151893
"7108",5250,2000,40,22,20.948102320862,40.4917245469674
"7109",5253,2008,40,22,20.9955399441458,40.5593416873564
"7110",5255,2015,40,22,21.0298433179591,40.6193025881796
"7111",5254,2019,40,22,21.0244489697261,40.6563737883099
"7112",5250,2025,40,22,20.987122256317,40.7152526079588
"7113",5246,2031,40,22,20.9497335360374,40.774115304241
"7114",5246,2039,40,22,20.9622778928055,40.8456294614559
"7115",5257,2041,40,22,21.0943085669468,40.8490548738699
"7116",5261,2043,40,22,21.144357258075,40.8616283856399
"7117",5275,2045,40,22,21.3115826416878,40.860772491186
"7118",5282,2051,40,22,21.4033704143219,40.9048864652894
"7119",5286,2051,40,22,21.4502464337367,40.8994422251086
"7120",5296,2049,40,22,21.564088940109,40.8678819362261
"7121",5300,2052,40,22,21.6159213125568,40.8891381383762
"7122",5312,2060,40,22,21.7699510046528,40.9438127003736
"7123",5322,2080,40,22,21.9213978797741,41.1080815421483
"7124",5327,2083,40,22,21.9853209325964,41.1277076225307
"7125",5339,2086,40,22,22.1315491542655,41.1372063840251
"7126",5343,2089,40,22,22.1838223403265,41.1581452831203
"7127",5347,2089,40,22,22.2308305471743,41.1523271485023
"7128",5361,2088,40,22,22.3935094217453,41.1228826733966
"7129",5369,2088,40,22,22.487434953512,41.1110263887862
"7130",5378,2092,40,22,22.600332078037,41.1331890133679
"7131",5387,2098,40,22,22.7169895258522,41.1730164928456
"7132",5387,2113,40,22,22.7446306217628,41.3064783667151
"7133",5389,2116,40,22,22.773727277005,41.3301252849529
"7134",5395,2118,40,22,22.8480899942125,41.3387539936388
"7135",5400,2118,40,22,22.9069543692416,41.3310806183749
"7136",5409,2119,40,22,23.0147655795288,41.326071140507
"7137",5420,2120,40,22,23.1460945945937,41.3178142841429
"7138",5426,2128,40,22,23.2320266856165,41.3794703138854
"7139",5437,2131,40,22,23.3673349252297,41.3886846851479
"7140",5442,2133,40,22,23.4300969192053,41.3984619167046
"7141",5450,2133,40,22,23.5242700643766,41.3856141957675
"7142",5459,2134,40,22,23.6321533815082,41.3799292153288
"7143",5469,2139,40,22,23.7597796316159,41.4079757784673
"7144",5478,2146,40,22,23.8797987124283,41.4552430121955
"7145",5485,2147,40,22,23.9642428239013,41.4524975573145
"7146",5488,2148,40,22,24.001596308973,41.4563645604761
"7147",5490,2149,40,22,24.0271822287107,41.4618893548798
"7148",5491,2156,40,22,24.0532793134662,41.5222610949728
"7149",5505,2159,40,22,24.2244181564154,41.5252550474932
"7150",5510,2160,40,22,24.2853979191938,41.5256196994519
"7151",5518,2161,40,22,24.3817127745583,41.5208120899393
"7152",5526,2166,40,22,24.486465021548,41.5513183067591
"7153",5528,2166,40,22,24.5100239458907,41.5478632508622
"7154",5534,2158,40,22,24.5637018312735,41.4666664200129
"7155",5537,2155,40,22,24.5926168388476,41.4349062582461
"7156",5542,2154,40,22,24.6492600161621,41.4173494217155
"7157",5553,2149,40,22,24.7677678653574,41.3538437607885
"7158",5554,2151,40,22,24.7837947773281,41.3697759908981
"7159",5558,2154,40,22,24.8372094097305,41.3892554476327
"7160",5571,2153,40,22,24.9876323084401,41.3573286144082
"7161",5583,2150,40,22,25.1218070504458,41.3093037547769
"7162",5594,2145,40,22,25.2396707157334,41.2452469066881
"7163",5605,2149,40,22,25.3772977873441,41.2605354824113
"7164",5616,2155,40,22,25.5194960812733,41.2932817974733
"7165",5624,2158,40,22,25.619930488741,41.3049320952156
"7166",5632,2160,40,22,25.7181315280772,41.3076576300091
"7167",5636,2163,40,22,25.7718066263704,41.3266218067256
"7168",5648,2164,40,22,25.9145752162291,41.3128133326954
"7169",5659,2170,40,22,26.057221988959,41.3447648736915
"7170",5664,2175,40,22,26.1274310461082,41.379236959773
"7171",5665,2181,40,22,26.1532072440421,41.4301618840347
"7172",5662,2190,40,22,26.1391661869119,41.5151885138437
"7173",5657,2199,40,22,26.101605037627,41.6040443761472
"7174",5654,2202,40,22,26.0733878773621,41.6362122565667
"7175",5652,2205,40,22,26.0569100811119,41.6664603917083
"7176",5653,2209,40,22,26.0780826894021,41.699774023883
"7177",5654,2212,40,22,26.0969234052709,41.724275696287
"7178",5662,2215,40,22,26.1982181510832,41.7353010132153
"7179",5672,2215,40,22,26.3159296894017,41.7159384650396
"7180",5680,2214,40,22,26.4076501407604,41.6915523352864
"7181",5685,2211,40,22,26.4592243460449,41.6553795027939
"7182",5688,2209,40,22,26.489660509381,41.631904270917
"7183",5693,2207,40,22,26.543559876864,41.6044837115539
"7184",5696,2207,40,22,26.578781297587,41.598569082356
"7185",5700,2198,40,22,26.6039381769907,41.5115342985234
"7186",5704,2186,40,22,26.6218062917429,41.398107791236
"7187",5703,2180,40,22,26.5956554705655,41.3473184063407
"7188",5698,2178,40,22,26.53238992456,41.3395797445559
"7189",3387,3546,1,23,-4.41200285877354,54.1790804522704
"7190",3371,3535,1,23,-4.61822999569744,54.0538454453505
"7191",3366,3539,1,23,-4.70572565461247,54.0798775808063
"7192",3361,3538,1,23,-4.77756392387693,54.0620030349362
"7193",3360,3539,1,23,-4.79570935988355,54.0689449825161
"7194",3364,3543,1,23,-4.74831000547697,54.1113192547511
"7195",3369,3554,1,23,-4.70781944364845,54.2168878213065
"7196",3376,3558,1,23,-4.6149818333263,54.2646600163939
"7197",3385,3568,1,23,-4.51048812341653,54.36860997384
"7198",3391,3571,1,23,-4.42913251556375,54.4056787503832
"7199",3393,3570,1,23,-4.39576961347581,54.4004653494412
"7200",3394,3568,1,23,-4.37444125643458,54.3846855641828
"7201",3393,3554,1,23,-4.34628917496805,54.2599851046905
"7202",3389,3550,1,23,-4.39423681614301,54.2177582853827
"7203",3387,3546,1,23,-4.41200285877354,54.1790804522704
"7204",3029,3602,1,24,-9.94801611871661,53.9073029078384
"7205",3028,3599,1,24,-9.95008952876703,53.8790789872238
"7206",3024,3604,1,24,-10.0300076118087,53.9121937898359
"7207",3023,3609,1,24,-10.0659067568016,53.9526613026302
"7208",3011,3615,1,24,-10.268130197592,53.9743996480282
"7209",3017,3617,1,24,-10.1883459389299,54.0064787573019
"7210",3020,3615,1,24,-10.1356085867952,53.9967523244399
"7211",3028,3613,1,24,-10.009222007833,53.9993267847515
"7212",3030,3610,1,24,-9.96705102819296,53.9784766782999
"7213",3029,3602,1,24,-9.94801611871661,53.9073029078384
"7214",3219,3678,2,24,-7.41057952542144,55.0015078674513
"7215",3214,3668,2,24,-7.44836047889394,54.9039174702449
"7216",3213,3665,2,24,-7.45208166615287,54.8757174791755
"7217",3208,3660,2,24,-7.50878628224246,54.8215157539726
"7218",3203,3654,2,24,-7.56152771673219,54.7586135173234
"7219",3199,3653,2,24,-7.61817677356313,54.7412454630055
"7220",3194,3652,2,24,-7.68988618150718,54.7216683302694
"7221",3190,3651,2,24,-7.74643551867177,54.7042433333326
"7222",3187,3653,2,24,-7.79945450886744,54.7149986997428
"7223",3182,3654,2,24,-7.87880979863075,54.712651471951
"7224",3179,3652,2,24,-7.91629372474603,54.6886903081881
"7225",3179,3651,2,24,-7.91240256458849,54.6800252715982
"7226",3180,3649,2,24,-7.8895516187128,54.6649043854803
"7227",3183,3645,2,24,-7.82883677201631,54.636850927593
"7228",3187,3641,2,24,-7.75314871295888,54.6109585132692
"7229",3186,3639,2,24,-7.76051429671102,54.5914246551287
"7230",3183,3637,2,24,-7.79796691124846,54.5675002546481
"7231",3166,3634,2,24,-8.04182021872486,54.5039088394306
"7232",3160,3632,2,24,-8.12403811911994,54.4732040577085
"7233",3158,3630,2,24,-8.14620394752015,54.4514145628288
"7234",3158,3625,2,24,-8.12668074854329,54.4081263148991
"7235",3167,3609,2,24,-7.93013452409862,54.2895483236838
"7236",3169,3607,2,24,-7.89258134563922,54.2766334248789
"7237",3169,3599,2,24,-7.8619791722851,54.2072939002587
"7238",3179,3593,2,24,-7.69006215291431,54.1771827555418
"7239",3183,3588,2,24,-7.6115966989254,54.1425090179945
"7240",3186,3585,2,24,-7.55564490179297,54.122978118601
"7241",3195,3584,2,24,-7.41778122606521,54.1337005488609
"7242",3198,3581,2,24,-7.36193826259805,54.1140785139187
"7243",3200,3582,2,24,-7.33582229360559,54.1270431749327
"7244",3202,3584,2,24,-7.31338485523905,54.1486900554646
"7245",3211,3589,2,24,-7.19742697419093,54.2112909771074
"7246",3214,3591,2,24,-7.15992600207651,54.2350323532103
"7247",3213,3595,2,24,-7.18959988460445,54.2676812959136
"7248",3213,3598,2,24,-7.2006585905826,54.2937548854353
"7249",3218,3603,2,24,-7.14416391369989,54.3478098170443
"7250",3225,3608,2,24,-7.05749656392062,54.4060562810297
